"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] GameReleaseComparatorExactYear record1Value","[0] GameReleaseComparatorExactYear record2Value","[0] GameReleaseComparatorExactYear record1PreprocessedValue","[0] GameReleaseComparatorExactYear record2PreprocessedValue","[0] GameReleaseComparatorExactYear similarity","[0] GameReleaseComparatorExactYear postproccesedSimilarity","[1] GameNameComparatorLowerCaseJaccard record1Value","[1] GameNameComparatorLowerCaseJaccard record2Value","[1] GameNameComparatorLowerCaseJaccard record1PreprocessedValue","[1] GameNameComparatorLowerCaseJaccard record2PreprocessedValue","[1] GameNameComparatorLowerCaseJaccard similarity","[1] GameNameComparatorLowerCaseJaccard postproccesedSimilarity","[2] GameGenreComparatorMongeElkan record1Value","[2] GameGenreComparatorMongeElkan record2Value","[2] GameGenreComparatorMongeElkan record1PreprocessedValue","[2] GameGenreComparatorMongeElkan record2PreprocessedValue","[2] GameGenreComparatorMongeElkan similarity","[2] GameGenreComparatorMongeElkan postproccesedSimilarity"
"LinearCombinationMatchingRule","DBpedia_Video_Game_4085","Kaggle1_Video_Game_4563","0.2",,"1998-07-23T00:00","1998-01-01T00:00","1998-07-23T00:00","1998-01-01T00:00","1.0","1.0","rakugakids","rascal","rakugakids","rascal","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_6629","Kaggle1_Video_Game_2240","0.2",,"2003-10-21T00:00","2003-01-01T00:00","2003-10-21T00:00","2003-01-01T00:00","1.0","1.0","teenage mutant ninja turtles (game boy advance video game)","teenage mutant ninja turtles","teenage mutant ninja turtles (game boy advance video game)","teenage mutant ninja turtles","0.5","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_3468","Kaggle1_Video_Game_852","0.8",,"2014-11-18T00:00","2014-01-01T00:00","2014-11-18T00:00","2014-01-01T00:00","1.0","1.0","dragon age: inquisition","dragon age: inquisition","dragon age: inquisition","dragon age: inquisition","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7277","Kaggle1_Video_Game_4052","0.2",,"2014-06-19T00:00","2014-01-01T00:00","2014-06-19T00:00","2014-01-01T00:00","1.0","1.0","pokémon art academy","pokemon art academy","pokémon art academy","pokemon art academy","0.5","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2918","Kaggle1_Video_Game_13993","0.6",,"2001-11-15T00:00","2003-01-01T00:00","2001-11-15T00:00","2003-01-01T00:00","0.0","0.0","halo: combat evolved","halo: combat evolved","halo: combat evolved","halo: combat evolved","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_3420","Kaggle1_Video_Game_1372","0.0",,"2000-06-28T00:00","2013-01-01T00:00","2000-06-28T00:00","2013-01-01T00:00","0.0","0.0","diablo ii","diablo iii","diablo ii","diablo iii","0.3333333333333333","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_1883","Kaggle1_Video_Game_14624","0.0",,"1998-03-19T00:00","1988-01-01T00:00","1998-03-19T00:00","1988-01-01T00:00","0.0","0.0","simsafari","simcity","simsafari","simcity","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_3534","Kaggle1_Video_Game_3217","0.2",,"2009-06-23T00:00","2009-01-01T00:00","2009-06-23T00:00","2009-01-01T00:00","1.0","1.0","transformers revenge of the fallen: autobots","transformers: revenge of the fallen (xbox 360, ps3, & pc versions)","transformers revenge of the fallen: autobots","transformers: revenge of the fallen (xbox 360, ps3, & pc versions)","0.4166666666666667","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2671","Kaggle1_Video_Game_16188","0.0",,"2007-10-02T00:00","2013-01-01T00:00","2007-10-02T00:00","2013-01-01T00:00","0.0","0.0","the legend of spyro: the eternal night","the legend of heroes: trails in the sky third chapter","the legend of spyro: the eternal night","the legend of heroes: trails in the sky third chapter","0.25","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_8268","Kaggle1_Video_Game_814","0.0",,"2000-11-30T00:00","2007-01-01T00:00","2000-11-30T00:00","2007-01-01T00:00","0.0","0.0","dance dance revolution disney mix","dance dance revolution: hottest party","dance dance revolution disney mix","dance dance revolution: hottest party","0.3333333333333333","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_6297","Kaggle1_Video_Game_2023","0.0",,"1996-05-31T00:00","2007-01-01T00:00","1996-05-31T00:00","2007-01-01T00:00","0.0","0.0","dragon ball z: idainaru dragon ball densetsu","dragon ball z: budokai tenkaichi 3","dragon ball z: idainaru dragon ball densetsu","dragon ball z: budokai tenkaichi 3","0.375","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_8228","Kaggle1_Video_Game_9991","0.0",,"2005-05-13T00:00","2011-01-01T00:00","2005-05-13T00:00","2011-01-01T00:00","0.0","0.0","daemonica","darkspore","daemonica","darkspore","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7730","Kaggle1_Video_Game_4774","0.8",,"2009-10-06T00:00","2009-01-01T00:00","2009-10-06T00:00","2009-01-01T00:00","1.0","1.0","nba 2k10","nba 2k10","nba 2k10","nba 2k10","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_430","Kaggle1_Video_Game_2434","0.0",,"2008-08-26T00:00","2004-01-01T00:00","2008-08-26T00:00","2004-01-01T00:00","0.0","0.0","tiger woods pga tour 09","tiger woods pga tour 2005","tiger woods pga tour 09","tiger woods pga tour 2005","0.6666666666666666","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_5758","Kaggle1_Video_Game_10890","0.0",,"1990-03-09T00:00","2002-01-01T00:00","1990-03-09T00:00","2002-01-01T00:00","0.0","0.0","moai-kun","motogp","moai-kun","motogp","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_8102","Kaggle1_Video_Game_561","0.8",,"2013-11-15T00:00","2013-01-01T00:00","2013-11-15T00:00","2013-01-01T00:00","1.0","1.0","killzone shadow fall","killzone: shadow fall","killzone shadow fall","killzone: shadow fall","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7902","Kaggle1_Video_Game_1050","0.1",,"2014-11-04T00:00","2015-01-01T00:00","2014-11-04T00:00","2015-01-01T00:00","0.5","0.5","call of duty: advanced warfare","call of duty: black ops 3","call of duty: advanced warfare","call of duty: black ops 3","0.375","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7619","Kaggle1_Video_Game_876","0.0",,"2002-10-29T00:00","2005-01-01T00:00","2002-10-29T00:00","2005-01-01T00:00","0.0","0.0","grand theft auto: vice city","grand theft auto: san andreas","grand theft auto: vice city","grand theft auto: san andreas","0.42857142857142855","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2115","Kaggle1_Video_Game_10299","0.8",,"2015-09-29T00:00","2015-01-01T00:00","2015-09-29T00:00","2015-01-01T00:00","1.0","1.0","nba live 16","nba live 16","nba live 16","nba live 16","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_6971","Kaggle1_Video_Game_8272","0.8",,"2009-03-24T00:00","2009-01-01T00:00","2009-03-24T00:00","2009-01-01T00:00","1.0","1.0","stormrise","stormrise","stormrise","stormrise","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_6945","Kaggle1_Video_Game_922","0.0",,"2001-10-23T00:00","2016-01-01T00:00","2001-10-23T00:00","2016-01-01T00:00","0.0","0.0","nba 2k2","nba 2k17","nba 2k2","nba 2k17","0.75","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_8836","Kaggle1_Video_Game_2957","0.0",,"1998-03-25T00:00","2013-01-01T00:00","1998-03-25T00:00","2013-01-01T00:00","0.0","0.0","need for speed iii: hot pursuit","need for speed rivals","need for speed iii: hot pursuit","need for speed rivals","0.42857142857142855","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_4318","Kaggle1_Video_Game_4366","0.0",,"2010-07-13T00:00","2013-01-01T00:00","2010-07-13T00:00","2013-01-01T00:00","0.0","0.0","deathspank","deadpool","deathspank","deadpool","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_5955","Kaggle1_Video_Game_776","0.0",,"2008-09-16T00:00","2004-01-01T00:00","2008-09-16T00:00","2004-01-01T00:00","0.0","0.0","dance dance revolution x","dance dance revolution extreme","dance dance revolution x","dance dance revolution extreme","0.5","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_430","Kaggle1_Video_Game_1123","0.0",,"2008-08-26T00:00","2002-01-01T00:00","2008-08-26T00:00","2002-01-01T00:00","0.0","0.0","tiger woods pga tour 09","tiger woods pga tour 2003","tiger woods pga tour 09","tiger woods pga tour 2003","0.6666666666666666","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_8966","Kaggle1_Video_Game_6215","0.0",,"2009-03-10T00:00","2005-01-01T00:00","2009-03-10T00:00","2005-01-01T00:00","0.0","0.0","madworld","madagascar","madworld","madagascar","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_6447","Kaggle1_Video_Game_14434","0.0",,"2018-08-14T00:00","2012-01-01T00:00","2018-08-14T00:00","2012-01-01T00:00","0.0","0.0","the walking dead: the final season","the walking dead: season one","the walking dead: the final season","the walking dead: season one","0.6666666666666666","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_1720","Kaggle1_Video_Game_660","0.0",,"2019-07-04T00:00","1993-01-01T00:00","2019-07-04T00:00","1993-01-01T00:00","0.0","0.0","teppen","tester","teppen","tester","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2039","Kaggle1_Video_Game_3594","0.0",,"1993-07-14T00:00","2016-01-01T00:00","1993-07-14T00:00","2016-01-01T00:00","0.0","0.0","yoshi's safari","yokai sangokushi","yoshi's safari","yokai sangokushi","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2679","Kaggle1_Video_Game_10690","0.0",,"2011-10-04T00:00","2015-01-01T00:00","2011-10-04T00:00","2015-01-01T00:00","0.0","0.0","nba 2k12","nba 2k16","nba 2k12","nba 2k16","0.6","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7218","Kaggle1_Video_Game_3935","0.0",,"2007-08-28T00:00","2012-01-01T00:00","2007-08-28T00:00","2012-01-01T00:00","0.0","0.0","tiger woods pga tour 08","tiger woods pga tour 13","tiger woods pga tour 08","tiger woods pga tour 13","0.6666666666666666","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_3482","Kaggle1_Video_Game_4612","0.0",,"2008-10-21T00:00","2004-01-01T00:00","2008-10-21T00:00","2004-01-01T00:00","0.0","0.0","dance dance revolution universe 3","dance dance revolution ultramix 2","dance dance revolution universe 3","dance dance revolution ultramix 2","0.3333333333333333","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_4996","Kaggle1_Video_Game_15020","0.0",,"2004-11-02T00:00","2009-01-01T00:00","2004-11-02T00:00","2009-01-01T00:00","0.0","0.0","the lord of the rings: the third age (game boy advance)","the lord of the rings: conquest","the lord of the rings: the third age (game boy advance)","the lord of the rings: conquest","0.4","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_3238","Kaggle1_Video_Game_8522","0.0",,"2007-10-15T00:00","1992-01-01T00:00","2007-10-15T00:00","1992-01-01T00:00","0.0","0.0","otomedius","otogirisou","otomedius","otogirisou","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_8759","Kaggle1_Video_Game_3726","0.0",,"1996-03-29T00:00","2011-01-01T00:00","1996-03-29T00:00","2011-01-01T00:00","0.0","0.0","dragon ball z: hyper dimension","dragon ball z: ultimate tenkaichi","dragon ball z: hyper dimension","dragon ball z: ultimate tenkaichi","0.42857142857142855","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7487","Kaggle1_Video_Game_2280","0.8",,"2011-03-10T00:00","2011-01-01T00:00","2011-03-10T00:00","2011-01-01T00:00","1.0","1.0","dynasty warriors 7","dynasty warriors 7","dynasty warriors 7","dynasty warriors 7","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_6480","Kaggle1_Video_Game_3194","0.1",,"2011-02-03T00:00","2010-01-01T00:00","2011-02-03T00:00","2010-01-01T00:00","0.5","0.5","white knight chronicles: origins","white knight chronicles ii","white knight chronicles: origins","white knight chronicles ii","0.6","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_40","Kaggle1_Video_Game_12463","0.0",,"2005-03-16T00:00","2014-01-01T00:00","2005-03-16T00:00","2014-01-01T00:00","0.0","0.0","mx vs. atv unleashed","mx vs. atv supercross","mx vs. atv unleashed","mx vs. atv supercross","0.6","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_4433","Kaggle1_Video_Game_2637","0.0",,"2009-10-13T00:00","2013-01-01T00:00","2009-10-13T00:00","2013-01-01T00:00","0.0","0.0","mario & sonic at the olympic winter games","mario & sonic at the sochi 2014 olympic winter games","mario & sonic at the olympic winter games","mario & sonic at the sochi 2014 olympic winter games","0.7777777777777778","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_9059","Kaggle1_Video_Game_6317","0.0",,"2015-09-17T00:00","2002-01-01T00:00","2015-09-17T00:00","2002-01-01T00:00","0.0","0.0","ty the tasmanian tiger 4","ty the tasmanian tiger","ty the tasmanian tiger 4","ty the tasmanian tiger","0.8","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_6727","Kaggle1_Video_Game_6405","0.1",,"2008-11-24T00:00","2007-01-01T00:00","2008-11-24T00:00","2007-01-01T00:00","0.5","0.5","boingz","boogie","boingz","boogie","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2359","Kaggle1_Video_Game_4665","0.0",,"2012-09-20T00:00","2010-01-01T00:00","2012-09-20T00:00","2010-01-01T00:00","0.0","0.0","pro evolution soccer 2013","pro evolution soccer 2011","pro evolution soccer 2013","pro evolution soccer 2011","0.6","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_226","Kaggle1_Video_Game_9752","0.0",,"2015-03-24T00:00","2011-01-01T00:00","2015-03-24T00:00","2011-01-01T00:00","0.0","0.0","bloodborne","blackwater","bloodborne","blackwater","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_6070","Kaggle1_Video_Game_1975","0.0",,"2016-09-20T00:00","2002-01-01T00:00","2016-09-20T00:00","2002-01-01T00:00","0.0","0.0","nba 2k17","nba 2k3","nba 2k17","nba 2k3","0.6","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_5485","Kaggle1_Video_Game_2796","0.2",,"2010-08-18T00:00","2010-01-01T00:00","2010-08-18T00:00","2010-01-01T00:00","1.0","1.0","spelunx","split/second","spelunx","split/second","0.0","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_5641","Kaggle1_Video_Game_13628","0.7",,"2013-10-14T00:00","2014-01-01T00:00","2013-10-14T00:00","2014-01-01T00:00","0.5","0.5","the wolf among us","the wolf among us","the wolf among us","the wolf among us","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_4175","Kaggle1_Video_Game_4802","0.0",,"1997-10-24T00:00","1999-01-01T00:00","1997-10-24T00:00","1999-01-01T00:00","0.0","0.0","nfl quarterback club 98","nfl quarterback club 2000","nfl quarterback club 98","nfl quarterback club 2000","0.6","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_1402","Kaggle1_Video_Game_2682","0.1",,"2013-03-19T00:00","2012-01-01T00:00","2013-03-19T00:00","2012-01-01T00:00","0.5","0.5","the walking dead: survival instinct","the walking dead: season one","the walking dead: survival instinct","the walking dead: season one","0.42857142857142855","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_6404","Kaggle1_Video_Game_732","0.0",,"2019-09-20T00:00","1998-01-01T00:00","2019-09-20T00:00","1998-01-01T00:00","0.0","0.0","the legend of zelda: link's awakening (2019 video game)","the legend of zelda: link's awakening dx","the legend of zelda: link's awakening (2019 video game)","the legend of zelda: link's awakening dx","0.6363636363636364","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_3053","Kaggle1_Video_Game_8765","0.0",,"2018-11-27T00:00","2012-01-01T00:00","2018-11-27T00:00","2012-01-01T00:00","0.0","0.0","darksiders iii","darksiders ii","darksiders iii","darksiders ii","0.3333333333333333","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_5082","Kaggle1_Video_Game_11792","0.0",,"2003-12-12T00:00","2023-01-01T00:00","2003-12-12T00:00","2023-01-01T00:00","0.0","0.0","mega man battle network 4","mega man battle network: operation shooting star","mega man battle network 4","mega man battle network: operation shooting star","0.5","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7988","Kaggle1_Video_Game_13692","0.0",,"2011-11-15T00:00","2007-01-01T00:00","2011-11-15T00:00","2007-01-01T00:00","0.0","0.0","need for speed: the run","need for speed: prostreet","need for speed: the run","need for speed: prostreet","0.5","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2789","Kaggle1_Video_Game_5118","0.8",,"2002-02-24T00:00","2002-01-01T00:00","2002-02-24T00:00","2002-01-01T00:00","1.0","1.0","pac-man world 2","pac-man world 2","pac-man world 2","pac-man world 2","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2216","Kaggle1_Video_Game_6263","0.8",,"2008-07-24T00:00","2008-01-01T00:00","2008-07-24T00:00","2008-01-01T00:00","1.0","1.0","siren: blood curse","siren: blood curse","siren: blood curse","siren: blood curse","1.0","1.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_3218","Kaggle1_Video_Game_818","0.1",,"2011-11-08T00:00","2010-01-01T00:00","2011-11-08T00:00","2010-01-01T00:00","0.5","0.5","metal gear solid hd collection","metal gear solid: peace walker","metal gear solid hd collection","metal gear solid: peace walker","0.42857142857142855","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_8838","Kaggle1_Video_Game_575","0.0",,"1988-10-09T00:00","1986-01-01T00:00","1988-10-09T00:00","1986-01-01T00:00","0.0","0.0","super mario bros. 2","super mario bros.: the lost levels","super mario bros. 2","super mario bros.: the lost levels","0.42857142857142855","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_2625","Kaggle1_Video_Game_5287","0.2",,"2012-10-30T00:00","2012-01-01T00:00","2012-10-30T00:00","2012-01-01T00:00","1.0","1.0","assassin's creed iii: liberation","assassin's creed iii","assassin's creed iii: liberation","assassin's creed iii","0.8","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_6484","Kaggle1_Video_Game_5421","0.0",,"2003-01-22T00:00","2015-01-01T00:00","2003-01-22T00:00","2015-01-01T00:00","0.0","0.0","dead or alive xtreme beach volleyball","dead or alive 5","dead or alive xtreme beach volleyball","dead or alive 5","0.42857142857142855","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_7424","Kaggle1_Video_Game_9316","0.0",,"2011-12-15T00:00","2003-01-01T00:00","2011-12-15T00:00","2003-01-01T00:00","0.0","0.0","final fantasy xiii-2","final fantasy xi: rise of the zilart","final fantasy xiii-2","final fantasy xi: rise of the zilart","0.2222222222222222","0.0","","","","","0.0","0.0"
"LinearCombinationMatchingRule","DBpedia_Video_Game_1802","Kaggle1_Video_Game_6774","0.8",,"2014-04-15T00:00","2014-01-01T00:00","2014-04-15T00:00","2014-01-01T00:00","1.0","1.0","trials fusion","trials fusion","trials fusion","trials fusion","1.0","1.0","","","","","0.0","0.0"
